Location,Iso3,Value,type
Sint Maarten (Dutch part),SXM,74.522,LE
Sint Maarten (Dutch part),SXM,74.8581,LE
Sint Maarten (Dutch part),SXM,74.1478,LE
Sint Maarten (Dutch part),SXM,74.2399,LE
Sint Maarten (Dutch part),SXM,75.5424,LE
Sint Maarten (Dutch part),SXM,75.9257,LE
Sint Maarten (Dutch part),SXM,75.4166,LE
Sint Maarten (Dutch part),SXM,75.7418,LE
Sint Maarten (Dutch part),SXM,75.4414,LE
Sint Maarten (Dutch part),SXM,75.132,LE
Sint Maarten (Dutch part),SXM,74.6838,LE
Sint Maarten (Dutch part),SXM,74.6078,LE
Sint Maarten (Dutch part),SXM,74.917,LE
Sint Maarten (Dutch part),SXM,76.7731,LE
Sint Maarten (Dutch part),SXM,76.9538,LE
Sint Maarten (Dutch part),SXM,76.5978,LE
Sint Maarten (Dutch part),SXM,75.0297,LE
Sint Maarten (Dutch part),SXM,75.1311,LE
Sint Maarten (Dutch part),SXM,75.4366,LE
Sint Maarten (Dutch part),SXM,74.5835,LE
Sint Maarten (Dutch part),SXM,73.9724,LE
Sint Maarten (Dutch part),SXM,74.4089,LE
Sint Maarten (Dutch part),SXM,76.0152,LE
"Bonaire, Sint Eustatius and Saba",BES,60.6977,LE
"Bonaire, Sint Eustatius and Saba",BES,61.8892,LE
"Bonaire, Sint Eustatius and Saba",BES,65.149,LE
"Bonaire, Sint Eustatius and Saba",BES,64.9284,LE
"Bonaire, Sint Eustatius and Saba",BES,65.6116,LE
"Bonaire, Sint Eustatius and Saba",BES,66.0723,LE
"Bonaire, Sint Eustatius and Saba",BES,65.554,LE
"Bonaire, Sint Eustatius and Saba",BES,66.9329,LE
"Bonaire, Sint Eustatius and Saba",BES,67.5068,LE
"Bonaire, Sint Eustatius and Saba",BES,67.4144,LE
"Bonaire, Sint Eustatius and Saba",BES,67.6035,LE
"Bonaire, Sint Eustatius and Saba",BES,67.0991,LE
"Bonaire, Sint Eustatius and Saba",BES,68.1922,LE
"Bonaire, Sint Eustatius and Saba",BES,70.0138,LE
"Bonaire, Sint Eustatius and Saba",BES,70.0416,LE
"Bonaire, Sint Eustatius and Saba",BES,67.7983,LE
"Bonaire, Sint Eustatius and Saba",BES,69.7374,LE
"Bonaire, Sint Eustatius and Saba",BES,70.5013,LE
"Bonaire, Sint Eustatius and Saba",BES,70.1876,LE
"Bonaire, Sint Eustatius and Saba",BES,71.6237,LE
"Bonaire, Sint Eustatius and Saba",BES,73.3525,LE
"Bonaire, Sint Eustatius and Saba",BES,72.8595,LE
"Bonaire, Sint Eustatius and Saba",BES,73.1458,LE
"Bonaire, Sint Eustatius and Saba",BES,73.5034,LE
"Bonaire, Sint Eustatius and Saba",BES,73.7218,LE
"Bonaire, Sint Eustatius and Saba",BES,73.9868,LE
"Bonaire, Sint Eustatius and Saba",BES,74.1068,LE
"Bonaire, Sint Eustatius and Saba",BES,73.6487,LE
"Bonaire, Sint Eustatius and Saba",BES,73.3194,LE
"Bonaire, Sint Eustatius and Saba",BES,72.858,LE
"Bonaire, Sint Eustatius and Saba",BES,72.1379,LE
"Bonaire, Sint Eustatius and Saba",BES,72.3162,LE
"Bonaire, Sint Eustatius and Saba",BES,73.6286,LE
"Bonaire, Sint Eustatius and Saba",BES,73.8578,LE
"Bonaire, Sint Eustatius and Saba",BES,73.8395,LE
"Bonaire, Sint Eustatius and Saba",BES,73.7008,LE
"Bonaire, Sint Eustatius and Saba",BES,73.6041,LE
"Bonaire, Sint Eustatius and Saba",BES,73.6048,LE
"Bonaire, Sint Eustatius and Saba",BES,74.1807,LE
"Bonaire, Sint Eustatius and Saba",BES,73.7383,LE
"Bonaire, Sint Eustatius and Saba",BES,73.5044,LE
"Bonaire, Sint Eustatius and Saba",BES,73.0146,LE
"Bonaire, Sint Eustatius and Saba",BES,72.6004,LE
"Bonaire, Sint Eustatius and Saba",BES,73.9867,LE
"Bonaire, Sint Eustatius and Saba",BES,74.4155,LE
"Bonaire, Sint Eustatius and Saba",BES,75.4433,LE
"Bonaire, Sint Eustatius and Saba",BES,74.168,LE
"Bonaire, Sint Eustatius and Saba",BES,74.8675,LE
"Bonaire, Sint Eustatius and Saba",BES,74.8546,LE
"Bonaire, Sint Eustatius and Saba",BES,75.3635,LE
"Bonaire, Sint Eustatius and Saba",BES,75.0944,LE
"Bonaire, Sint Eustatius and Saba",BES,74.7995,LE
"Bonaire, Sint Eustatius and Saba",BES,75.0019,LE
"Bonaire, Sint Eustatius and Saba",BES,75.0751,LE
"Bonaire, Sint Eustatius and Saba",BES,75.1268,LE
"Bonaire, Sint Eustatius and Saba",BES,75.1933,LE
"Bonaire, Sint Eustatius and Saba",BES,74.5584,LE
"Bonaire, Sint Eustatius and Saba",BES,75.5369,LE
"Bonaire, Sint Eustatius and Saba",BES,75.4917,LE
"Bonaire, Sint Eustatius and Saba",BES,75.6051,LE
"Bonaire, Sint Eustatius and Saba",BES,75.2724,LE
"Bonaire, Sint Eustatius and Saba",BES,76.4916,LE
"Bonaire, Sint Eustatius and Saba",BES,75.2005,LE
"Bonaire, Sint Eustatius and Saba",BES,75.4816,LE
"Bonaire, Sint Eustatius and Saba",BES,76.5878,LE
"Bonaire, Sint Eustatius and Saba",BES,77.4623,LE
"Bonaire, Sint Eustatius and Saba",BES,75.4942,LE
"Bonaire, Sint Eustatius and Saba",BES,77.3288,LE
"Bonaire, Sint Eustatius and Saba",BES,75.6413,LE
"Bonaire, Sint Eustatius and Saba",BES,76.4285,LE
"Bonaire, Sint Eustatius and Saba",BES,75.9388,LE
"Bonaire, Sint Eustatius and Saba",BES,75.0859,LE
"Bonaire, Sint Eustatius and Saba",BES,75.4359,LE
"Bonaire, Sint Eustatius and Saba",BES,77.077,LE
New Caledonia,NCL,48.6332,LE
New Caledonia,NCL,49.1214,LE
New Caledonia,NCL,50.0151,LE
New Caledonia,NCL,50.7275,LE
New Caledonia,NCL,51.5018,LE
New Caledonia,NCL,52.129,LE
New Caledonia,NCL,52.8925,LE
New Caledonia,NCL,53.5434,LE
New Caledonia,NCL,54.1659,LE
New Caledonia,NCL,54.7777,LE
New Caledonia,NCL,55.3967,LE
New Caledonia,NCL,55.9519,LE
New Caledonia,NCL,56.4929,LE
New Caledonia,NCL,57.0823,LE
New Caledonia,NCL,57.6421,LE
New Caledonia,NCL,58.2114,LE
New Caledonia,NCL,58.7606,LE
New Caledonia,NCL,59.3598,LE
New Caledonia,NCL,59.9055,LE
New Caledonia,NCL,60.5025,LE
New Caledonia,NCL,61.1178,LE
New Caledonia,NCL,61.5911,LE
New Caledonia,NCL,62.1498,LE
New Caledonia,NCL,62.7422,LE
New Caledonia,NCL,63.2156,LE
New Caledonia,NCL,63.3866,LE
New Caledonia,NCL,63.9383,LE
New Caledonia,NCL,64.3453,LE
New Caledonia,NCL,64.8686,LE
New Caledonia,NCL,65.4523,LE
New Caledonia,NCL,65.9354,LE
New Caledonia,NCL,66.3859,LE
New Caledonia,NCL,66.9275,LE
New Caledonia,NCL,67.3521,LE
New Caledonia,NCL,68.1366,LE
New Caledonia,NCL,68.556,LE
New Caledonia,NCL,68.7265,LE
New Caledonia,NCL,68.8602,LE
New Caledonia,NCL,68.9674,LE
New Caledonia,NCL,69.045,LE
New Caledonia,NCL,69.453,LE
New Caledonia,NCL,69.3998,LE
New Caledonia,NCL,69.6127,LE
New Caledonia,NCL,70.2602,LE
New Caledonia,NCL,70.2066,LE
New Caledonia,NCL,70.7483,LE
New Caledonia,NCL,70.8563,LE
New Caledonia,NCL,71.2473,LE
New Caledonia,NCL,73.0639,LE
New Caledonia,NCL,73.5881,LE
New Caledonia,NCL,74.599,LE
New Caledonia,NCL,75.2159,LE
New Caledonia,NCL,75.6191,LE
New Caledonia,NCL,76.143,LE
New Caledonia,NCL,76.4501,LE
New Caledonia,NCL,76.7303,LE
New Caledonia,NCL,76.9866,LE
New Caledonia,NCL,77.2957,LE
New Caledonia,NCL,77.5789,LE
New Caledonia,NCL,77.8581,LE
New Caledonia,NCL,78.2054,LE
New Caledonia,NCL,78.6914,LE
New Caledonia,NCL,79.173,LE
New Caledonia,NCL,79.632,LE
New Caledonia,NCL,79.164,LE
New Caledonia,NCL,78.5586,LE
New Caledonia,NCL,79.0211,LE
New Caledonia,NCL,79.483,LE
New Caledonia,NCL,79.938,LE
New Caledonia,NCL,80.386,LE
New Caledonia,NCL,80.8252,LE
New Caledonia,NCL,79.0196,LE
New Caledonia,NCL,80.998,LE
New Caledonia,NCL,81.1806,LE
Vanuatu,VUT,44.5499,LE
Vanuatu,VUT,42.3262,LE
Vanuatu,VUT,45.3795,LE
Vanuatu,VUT,45.9569,LE
Vanuatu,VUT,46.5148,LE
Vanuatu,VUT,47.0615,LE
Vanuatu,VUT,47.5851,LE
Vanuatu,VUT,48.0768,LE
Vanuatu,VUT,48.5929,LE
Vanuatu,VUT,49.1063,LE
Vanuatu,VUT,49.6303,LE
Vanuatu,VUT,50.1501,LE
Vanuatu,VUT,50.676,LE
Vanuatu,VUT,51.2277,LE
Vanuatu,VUT,51.7062,LE
Vanuatu,VUT,52.2943,LE
Vanuatu,VUT,52.8616,LE
Vanuatu,VUT,53.4437,LE
Vanuatu,VUT,54.0377,LE
Vanuatu,VUT,54.591,LE
Vanuatu,VUT,55.1864,LE
Vanuatu,VUT,55.7664,LE
Vanuatu,VUT,56.2707,LE
Vanuatu,VUT,56.9504,LE
Vanuatu,VUT,57.5154,LE
Vanuatu,VUT,58.0872,LE
Vanuatu,VUT,58.6589,LE
Vanuatu,VUT,59.2229,LE
Vanuatu,VUT,59.8474,LE
Vanuatu,VUT,60.4464,LE
Vanuatu,VUT,61.0826,LE
Vanuatu,VUT,61.8236,LE
Vanuatu,VUT,62.5362,LE
Vanuatu,VUT,63.2388,LE
Vanuatu,VUT,63.9118,LE
Vanuatu,VUT,64.2308,LE
Vanuatu,VUT,65.0529,LE
Vanuatu,VUT,64.5776,LE
Vanuatu,VUT,66.0395,LE
Vanuatu,VUT,66.1337,LE
Vanuatu,VUT,66.6747,LE
Vanuatu,VUT,67.2031,LE
Vanuatu,VUT,67.3535,LE
Vanuatu,VUT,67.5281,LE
Vanuatu,VUT,67.7387,LE
Vanuatu,VUT,67.8853,LE
Vanuatu,VUT,68.6298,LE
Vanuatu,VUT,68.7082,LE
Vanuatu,VUT,68.763,LE
Vanuatu,VUT,68.2374,LE
Vanuatu,VUT,68.9657,LE
Vanuatu,VUT,69.0375,LE
Vanuatu,VUT,69.196,LE
Vanuatu,VUT,69.2761,LE
Vanuatu,VUT,69.3133,LE
Vanuatu,VUT,69.3898,LE
Vanuatu,VUT,69.462,LE
Vanuatu,VUT,69.5445,LE
Vanuatu,VUT,69.6019,LE
Vanuatu,VUT,69.6526,LE
Vanuatu,VUT,69.6171,LE
Vanuatu,VUT,69.5508,LE
Vanuatu,VUT,69.4972,LE
Vanuatu,VUT,69.5342,LE
Vanuatu,VUT,69.4645,LE
Vanuatu,VUT,69.5129,LE
Vanuatu,VUT,69.6496,LE
Vanuatu,VUT,69.7095,LE
Vanuatu,VUT,69.7948,LE
Vanuatu,VUT,69.8769,LE
Vanuatu,VUT,70.2995,LE
Vanuatu,VUT,70.449,LE
Vanuatu,VUT,70.4918,LE
Vanuatu,VUT,70.6899,LE
New Zealand,NZL,69.2532,LE
New Zealand,NZL,69.1289,LE
New Zealand,NZL,69.3771,LE
New Zealand,NZL,70.2141,LE
New Zealand,NZL,70.3359,LE
New Zealand,NZL,70.4797,LE
New Zealand,NZL,70.7228,LE
New Zealand,NZL,70.2564,LE
New Zealand,NZL,70.8775,LE
New Zealand,NZL,70.7752,LE
New Zealand,NZL,71.2249,LE
New Zealand,NZL,70.935,LE
New Zealand,NZL,71.1998,LE
New Zealand,NZL,71.2667,LE
New Zealand,NZL,71.2954,LE
New Zealand,NZL,71.215,LE
New Zealand,NZL,71.0731,LE
New Zealand,NZL,71.4376,LE
New Zealand,NZL,71.0888,LE
New Zealand,NZL,71.4755,LE
New Zealand,NZL,71.2195,LE
New Zealand,NZL,71.7172,LE
New Zealand,NZL,71.8243,LE
New Zealand,NZL,71.6757,LE
New Zealand,NZL,71.9413,LE
New Zealand,NZL,72.2013,LE
New Zealand,NZL,72.3982,LE
New Zealand,NZL,72.1367,LE
New Zealand,NZL,73.0114,LE
New Zealand,NZL,73.0532,LE
New Zealand,NZL,72.8634,LE
New Zealand,NZL,73.6334,LE
New Zealand,NZL,73.7245,LE
New Zealand,NZL,73.8297,LE
New Zealand,NZL,74.367,LE
New Zealand,NZL,73.8744,LE
New Zealand,NZL,74.1165,LE
New Zealand,NZL,74.2047,LE
New Zealand,NZL,74.4753,LE
New Zealand,NZL,74.8863,LE
New Zealand,NZL,75.4242,LE
New Zealand,NZL,76.0788,LE
New Zealand,NZL,76.1899,LE
New Zealand,NZL,76.4999,LE
New Zealand,NZL,76.9197,LE
New Zealand,NZL,76.7886,LE
New Zealand,NZL,76.8094,LE
New Zealand,NZL,77.3484,LE
New Zealand,NZL,78.1725,LE
New Zealand,NZL,77.9177,LE
New Zealand,NZL,78.6782,LE
New Zealand,NZL,78.6736,LE
New Zealand,NZL,78.8773,LE
New Zealand,NZL,79.1548,LE
New Zealand,NZL,79.3715,LE
New Zealand,NZL,80.0572,LE
New Zealand,NZL,80.0489,LE
New Zealand,NZL,80.1631,LE
New Zealand,NZL,80.2908,LE
New Zealand,NZL,80.5938,LE
New Zealand,NZL,81.1019,LE
New Zealand,NZL,80.8863,LE
New Zealand,NZL,81.2089,LE
New Zealand,NZL,81.6518,LE
New Zealand,NZL,81.7921,LE
New Zealand,NZL,81.9765,LE
New Zealand,NZL,82.07,LE
New Zealand,NZL,82.2189,LE
New Zealand,NZL,82.3803,LE
New Zealand,NZL,82.5665,LE
New Zealand,NZL,82.7419,LE
New Zealand,NZL,82.4513,LE
New Zealand,NZL,83.0056,LE
New Zealand,NZL,83.1548,LE
Nicaragua,NIC,41.0262,LE
Nicaragua,NIC,40.7971,LE
Nicaragua,NIC,41.7949,LE
Nicaragua,NIC,42.3844,LE
Nicaragua,NIC,43.001,LE
Nicaragua,NIC,43.6071,LE
Nicaragua,NIC,44.1902,LE
Nicaragua,NIC,44.7546,LE
Nicaragua,NIC,45.3049,LE
Nicaragua,NIC,45.8461,LE
Nicaragua,NIC,46.1246,LE
Nicaragua,NIC,46.9478,LE
Nicaragua,NIC,47.5748,LE
Nicaragua,NIC,48.3042,LE
Nicaragua,NIC,49.1694,LE
Nicaragua,NIC,50.1925,LE
Nicaragua,NIC,51.3165,LE
Nicaragua,NIC,52.394,LE
Nicaragua,NIC,53.4648,LE
Nicaragua,NIC,54.3242,LE
Nicaragua,NIC,54.9503,LE
Nicaragua,NIC,55.322,LE
Nicaragua,NIC,48.6264,LE
Nicaragua,NIC,55.7248,LE
Nicaragua,NIC,55.85,LE
Nicaragua,NIC,56.0356,LE
Nicaragua,NIC,56.299,LE
Nicaragua,NIC,56.2432,LE
Nicaragua,NIC,53.5712,LE
Nicaragua,NIC,50.8132,LE
Nicaragua,NIC,57.9142,LE
Nicaragua,NIC,58.1981,LE
Nicaragua,NIC,58.6054,LE
Nicaragua,NIC,56.7942,LE
Nicaragua,NIC,56.1308,LE
Nicaragua,NIC,56.5008,LE
Nicaragua,NIC,57.7746,LE
Nicaragua,NIC,57.6598,LE
Nicaragua,NIC,60.3003,LE
Nicaragua,NIC,62.4748,LE
Nicaragua,NIC,63.0963,LE
Nicaragua,NIC,63.9307,LE
Nicaragua,NIC,64.2657,LE
Nicaragua,NIC,64.6846,LE
Nicaragua,NIC,65.1813,LE
Nicaragua,NIC,65.6078,LE
Nicaragua,NIC,66.0519,LE
Nicaragua,NIC,66.515,LE
Nicaragua,NIC,65.2092,LE
Nicaragua,NIC,67.1202,LE
Nicaragua,NIC,67.2335,LE
Nicaragua,NIC,67.2145,LE
Nicaragua,NIC,67.1799,LE
Nicaragua,NIC,67.2174,LE
Nicaragua,NIC,67.4233,LE
Nicaragua,NIC,67.9359,LE
Nicaragua,NIC,68.7246,LE
Nicaragua,NIC,69.5595,LE
Nicaragua,NIC,70.5863,LE
Nicaragua,NIC,71.4328,LE
Nicaragua,NIC,72.009,LE
Nicaragua,NIC,72.4162,LE
Nicaragua,NIC,72.6148,LE
Nicaragua,NIC,72.7044,LE
Nicaragua,NIC,72.8121,LE
Nicaragua,NIC,72.983,LE
Nicaragua,NIC,73.2562,LE
Nicaragua,NIC,73.5536,LE
Nicaragua,NIC,73.8497,LE
Nicaragua,NIC,74.0543,LE
Nicaragua,NIC,71.7954,LE
Nicaragua,NIC,73.8368,LE
Nicaragua,NIC,74.615,LE
Nicaragua,NIC,74.7968,LE
Niue,NIU,54.556,LE
Niue,NIU,55.055,LE
Niue,NIU,55.582,LE
Niue,NIU,56.1376,LE
Niue,NIU,56.679,LE
Niue,NIU,57.2614,LE
Niue,NIU,57.8039,LE
Niue,NIU,58.3279,LE
Niue,NIU,58.851,LE
Niue,NIU,59.3427,LE
Niue,NIU,59.8424,LE
Niue,NIU,60.3202,LE
Niue,NIU,60.774,LE
Niue,NIU,61.1917,LE
Niue,NIU,61.5956,LE
Niue,NIU,61.9833,LE
Niue,NIU,62.3711,LE
Niue,NIU,62.7643,LE
Niue,NIU,63.1704,LE
Niue,NIU,63.5893,LE
Niue,NIU,64.0004,LE
Niue,NIU,64.3878,LE
Niue,NIU,64.7889,LE
Niue,NIU,65.1844,LE
Niue,NIU,65.583,LE
Niue,NIU,65.9708,LE
Niue,NIU,66.3962,LE
Niue,NIU,66.8911,LE
Niue,NIU,67.3836,LE
Niue,NIU,67.7648,LE
Niue,NIU,68.14,LE
Niue,NIU,68.4978,LE
Niue,NIU,68.7755,LE
Niue,NIU,69.0395,LE
Niue,NIU,69.2534,LE
Niue,NIU,69.2852,LE
Niue,NIU,69.1347,LE
Niue,NIU,68.913,LE
Niue,NIU,68.6847,LE
Niue,NIU,68.3106,LE
Niue,NIU,67.9484,LE
Niue,NIU,67.5741,LE
Niue,NIU,67.0964,LE
Niue,NIU,66.661,LE
Niue,NIU,66.4139,LE
Niue,NIU,66.4671,LE
Niue,NIU,66.6404,LE
Niue,NIU,66.8229,LE
Niue,NIU,67.1217,LE
Niue,NIU,66.1777,LE
Niue,NIU,67.4341,LE
Niue,NIU,67.4483,LE
Niue,NIU,67.4531,LE
Niue,NIU,67.497,LE
Niue,NIU,65.9525,LE
Niue,NIU,67.2511,LE
Niue,NIU,67.2336,LE
Niue,NIU,67.3906,LE
Niue,NIU,67.6242,LE
Niue,NIU,67.9359,LE
Niue,NIU,68.4125,LE
Niue,NIU,68.9003,LE
Niue,NIU,69.2643,LE
Niue,NIU,69.5907,LE
Niue,NIU,69.8791,LE
Niue,NIU,70.134,LE
Niue,NIU,70.3281,LE
Niue,NIU,70.4903,LE
Niue,NIU,70.6162,LE
Niue,NIU,70.7401,LE
Niue,NIU,70.8119,LE
Niue,NIU,70.819,LE
Niue,NIU,71.1885,LE
Niue,NIU,71.3251,LE
Northern Mariana Islands,MNP,58.8505,LE
Northern Mariana Islands,MNP,59.0261,LE
Northern Mariana Islands,MNP,59.3217,LE
Northern Mariana Islands,MNP,59.6193,LE
Northern Mariana Islands,MNP,59.9224,LE
Northern Mariana Islands,MNP,60.2576,LE
Northern Mariana Islands,MNP,60.5745,LE
Northern Mariana Islands,MNP,60.8941,LE
Northern Mariana Islands,MNP,61.2408,LE
Northern Mariana Islands,MNP,61.6033,LE
Northern Mariana Islands,MNP,61.8848,LE
Northern Mariana Islands,MNP,62.1679,LE
Northern Mariana Islands,MNP,62.4455,LE
Northern Mariana Islands,MNP,62.7008,LE
Northern Mariana Islands,MNP,62.9709,LE
Northern Mariana Islands,MNP,63.2371,LE
Northern Mariana Islands,MNP,63.5541,LE
Northern Mariana Islands,MNP,63.9259,LE
Northern Mariana Islands,MNP,64.218,LE
Northern Mariana Islands,MNP,64.5806,LE
Northern Mariana Islands,MNP,64.91,LE
Northern Mariana Islands,MNP,65.2504,LE
Northern Mariana Islands,MNP,65.617,LE
Northern Mariana Islands,MNP,66.0388,LE
Northern Mariana Islands,MNP,66.5065,LE
Northern Mariana Islands,MNP,66.9995,LE
Northern Mariana Islands,MNP,67.4795,LE
Northern Mariana Islands,MNP,67.8708,LE
Northern Mariana Islands,MNP,68.2343,LE
Northern Mariana Islands,MNP,68.5579,LE
Northern Mariana Islands,MNP,68.8385,LE
Northern Mariana Islands,MNP,69.0712,LE
Northern Mariana Islands,MNP,69.392,LE
Northern Mariana Islands,MNP,69.7383,LE
Northern Mariana Islands,MNP,70.1231,LE
Northern Mariana Islands,MNP,70.44,LE
Northern Mariana Islands,MNP,70.8068,LE
Northern Mariana Islands,MNP,71.1173,LE
Northern Mariana Islands,MNP,71.393,LE
Northern Mariana Islands,MNP,71.5821,LE
Northern Mariana Islands,MNP,71.7909,LE
Northern Mariana Islands,MNP,72.0675,LE
Northern Mariana Islands,MNP,72.3559,LE
Northern Mariana Islands,MNP,72.6623,LE
Northern Mariana Islands,MNP,72.9303,LE
Northern Mariana Islands,MNP,73.1886,LE
Northern Mariana Islands,MNP,73.3867,LE
Northern Mariana Islands,MNP,73.5822,LE
Northern Mariana Islands,MNP,73.8288,LE
Northern Mariana Islands,MNP,74.2336,LE
Northern Mariana Islands,MNP,74.8617,LE
Northern Mariana Islands,MNP,75.5241,LE
Northern Mariana Islands,MNP,76.0546,LE
Northern Mariana Islands,MNP,76.4088,LE
Northern Mariana Islands,MNP,76.5131,LE
Northern Mariana Islands,MNP,76.9796,LE
Northern Mariana Islands,MNP,77.2124,LE
Northern Mariana Islands,MNP,77.3934,LE
Northern Mariana Islands,MNP,77.5061,LE
Northern Mariana Islands,MNP,77.5194,LE
Northern Mariana Islands,MNP,77.4287,LE
Northern Mariana Islands,MNP,77.2852,LE
Northern Mariana Islands,MNP,77.0893,LE
Northern Mariana Islands,MNP,76.9828,LE
Northern Mariana Islands,MNP,76.8918,LE
Northern Mariana Islands,MNP,76.8143,LE
Northern Mariana Islands,MNP,76.7804,LE
Northern Mariana Islands,MNP,76.8433,LE
Northern Mariana Islands,MNP,76.8258,LE
Northern Mariana Islands,MNP,77.0532,LE
Northern Mariana Islands,MNP,77.1541,LE
Northern Mariana Islands,MNP,77.1871,LE
Northern Mariana Islands,MNP,77.4714,LE
Northern Mariana Islands,MNP,77.6099,LE
Micronesia (Fed. States of),FSM,49.3581,LE
Micronesia (Fed. States of),FSM,49.5989,LE
Micronesia (Fed. States of),FSM,50.304,LE
Micronesia (Fed. States of),FSM,51.1044,LE
Micronesia (Fed. States of),FSM,52.0563,LE
Micronesia (Fed. States of),FSM,52.7182,LE
Micronesia (Fed. States of),FSM,53.4306,LE
Micronesia (Fed. States of),FSM,54.1292,LE
Micronesia (Fed. States of),FSM,54.7509,LE
Micronesia (Fed. States of),FSM,55.5399,LE
Micronesia (Fed. States of),FSM,56.409,LE
Micronesia (Fed. States of),FSM,57.11,LE
Micronesia (Fed. States of),FSM,57.8027,LE
Micronesia (Fed. States of),FSM,58.1758,LE
Micronesia (Fed. States of),FSM,58.5325,LE
Micronesia (Fed. States of),FSM,59.1096,LE
Micronesia (Fed. States of),FSM,59.3374,LE
Micronesia (Fed. States of),FSM,59.873,LE
Micronesia (Fed. States of),FSM,60.1929,LE
Micronesia (Fed. States of),FSM,60.6622,LE
Micronesia (Fed. States of),FSM,61.0345,LE
Micronesia (Fed. States of),FSM,61.5178,LE
Micronesia (Fed. States of),FSM,61.7811,LE
Micronesia (Fed. States of),FSM,62.1386,LE
Micronesia (Fed. States of),FSM,62.4989,LE
Micronesia (Fed. States of),FSM,62.8024,LE
Micronesia (Fed. States of),FSM,63.0923,LE
Micronesia (Fed. States of),FSM,63.363,LE
Micronesia (Fed. States of),FSM,63.7198,LE
Micronesia (Fed. States of),FSM,63.7801,LE
Micronesia (Fed. States of),FSM,64.212,LE
Micronesia (Fed. States of),FSM,64.4775,LE
Micronesia (Fed. States of),FSM,64.8212,LE
Micronesia (Fed. States of),FSM,65.2825,LE
Micronesia (Fed. States of),FSM,65.7493,LE
Micronesia (Fed. States of),FSM,65.9696,LE
Micronesia (Fed. States of),FSM,66.1724,LE
Micronesia (Fed. States of),FSM,66.2921,LE
Micronesia (Fed. States of),FSM,66.8593,LE
Micronesia (Fed. States of),FSM,67.0961,LE
Micronesia (Fed. States of),FSM,67.425,LE
Micronesia (Fed. States of),FSM,67.619,LE
Micronesia (Fed. States of),FSM,67.832,LE
Micronesia (Fed. States of),FSM,68.0589,LE
Micronesia (Fed. States of),FSM,68.0954,LE
Micronesia (Fed. States of),FSM,68.5528,LE
Micronesia (Fed. States of),FSM,68.7764,LE
Micronesia (Fed. States of),FSM,69.2293,LE
Micronesia (Fed. States of),FSM,69.465,LE
Micronesia (Fed. States of),FSM,69.7064,LE
Micronesia (Fed. States of),FSM,69.769,LE
Micronesia (Fed. States of),FSM,70.4791,LE
Micronesia (Fed. States of),FSM,69.4595,LE
Micronesia (Fed. States of),FSM,70.7605,LE
Micronesia (Fed. States of),FSM,70.8382,LE
Micronesia (Fed. States of),FSM,70.8844,LE
Micronesia (Fed. States of),FSM,71.0932,LE
Micronesia (Fed. States of),FSM,71.0599,LE
Micronesia (Fed. States of),FSM,71.1373,LE
Micronesia (Fed. States of),FSM,71.1122,LE
Micronesia (Fed. States of),FSM,71.2328,LE
Micronesia (Fed. States of),FSM,71.318,LE
Micronesia (Fed. States of),FSM,71.3981,LE
Micronesia (Fed. States of),FSM,71.4985,LE
Micronesia (Fed. States of),FSM,71.5287,LE
Micronesia (Fed. States of),FSM,71.4079,LE
Micronesia (Fed. States of),FSM,71.5954,LE
Micronesia (Fed. States of),FSM,71.4666,LE
Micronesia (Fed. States of),FSM,71.3183,LE
Micronesia (Fed. States of),FSM,71.0771,LE
Micronesia (Fed. States of),FSM,70.674,LE
Micronesia (Fed. States of),FSM,70.71,LE
Micronesia (Fed. States of),FSM,70.9255,LE
Micronesia (Fed. States of),FSM,71.319,LE
Marshall Islands,MHL,52.0572,LE
Marshall Islands,MHL,52.1514,LE
Marshall Islands,MHL,52.3272,LE
Marshall Islands,MHL,52.5448,LE
Marshall Islands,MHL,52.8408,LE
Marshall Islands,MHL,52.8022,LE
Marshall Islands,MHL,52.8503,LE
Marshall Islands,MHL,52.9381,LE
Marshall Islands,MHL,53.0363,LE
Marshall Islands,MHL,53.2125,LE
Marshall Islands,MHL,53.8208,LE
Marshall Islands,MHL,54.3157,LE
Marshall Islands,MHL,54.9282,LE
Marshall Islands,MHL,55.5149,LE
Marshall Islands,MHL,56.0491,LE
Marshall Islands,MHL,56.5642,LE
Marshall Islands,MHL,57.052,LE
Marshall Islands,MHL,57.5147,LE
Marshall Islands,MHL,57.9193,LE
Marshall Islands,MHL,58.2268,LE
Marshall Islands,MHL,58.5379,LE
Marshall Islands,MHL,58.9336,LE
Marshall Islands,MHL,59.3519,LE
Marshall Islands,MHL,59.7467,LE
Marshall Islands,MHL,60.0807,LE
Marshall Islands,MHL,60.2972,LE
Marshall Islands,MHL,60.4858,LE
Marshall Islands,MHL,60.6326,LE
Marshall Islands,MHL,60.7422,LE
Marshall Islands,MHL,60.8737,LE
Marshall Islands,MHL,61.0146,LE
Marshall Islands,MHL,61.1803,LE
Marshall Islands,MHL,61.4027,LE
Marshall Islands,MHL,61.6733,LE
Marshall Islands,MHL,61.93,LE
Marshall Islands,MHL,62.1085,LE
Marshall Islands,MHL,62.1609,LE
Marshall Islands,MHL,62.1374,LE
Marshall Islands,MHL,62.1609,LE
Marshall Islands,MHL,62.1902,LE
Marshall Islands,MHL,62.1758,LE
Marshall Islands,MHL,62.2817,LE
Marshall Islands,MHL,62.3834,LE
Marshall Islands,MHL,62.4759,LE
